Contry,Variable,Indicador,Valor
Chile,Export,Export(US$ Mil),74.81
Chile,Export,Export(US$ Mil),26899.41
Chile,Export,Export(US$ Mil),1129.4
Chile,Export,Export(US$ Mil),18041.34
Chile,Export,Export(US$ Mil),16122.25
Chile,Export,Export(US$ Mil),202.06
Chile,Export,Export(US$ Mil),920.26
Chile,Export,Export(US$ Mil),27662.74
Chile,Export,Export(US$ Mil),1041.91
Chile,Export,Export(US$ Mil),584.85
Chile,Export,Export(US$ Mil),902.87
Chile,Export,Export(US$ Mil),6461.78
Chile,Export,Export(US$ Mil),5406.97
Chile,Export,Exports (in US$ Mil),63360.06
Chile,Import,Import(US$ Mil),19634.51
Chile,Import,Import(US$ Mil),25233.16
Chile,Import,Import(US$ Mil),10778.96
Chile,Import,Import(US$ Mil),6401.76
Chile,Import,Imports (in US$ Mil),63037.58
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Import,Partner share(%)-Top 5 Import Partner,3.99
Chile,Export,Partner share(%)-Top 5 Export Partner,4.91
Chile,Import,Partner share(%)-Top 5 Import Partner,7.71
Chile,Export,Partner share(%)-Top 5 Export Partner,26.31
Chile,Import,Partner share(%)-Top 5 Import Partner,23.48
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Import,Partner share(%)-Top 5 Import Partner,3.75
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,8.61
Chile,Import,Partner share(%)-Top 5 Import Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,6.52
Chile,Import,Partner share(%)-Top 5 Import Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Import,Partner share(%)-Top 5 Import Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,0
Chile,Export,Partner share(%)-Top 5 Export Partner,13.04
Chile,Import,Partner share(%)-Top 5 Import Partner,18.69
Chile,Import,Partner share(%)-Top 5 Import Partner,0
Chile,Export,Export Product share(%),8.22
Chile,Export,Export Product share(%),2.69
Chile,Export,Export Product share(%),4.14
Chile,Export,Export Product share(%),11.08
Chile,Export,Export Product share(%),6.38
Chile,Export,Export Product share(%),0.23
Chile,Export,Export Product share(%),0.7
Chile,Export,Export Product share(%),0.12
Chile,Export,Export Product share(%),42.45
Chile,Export,Export Product share(%),1.78
Chile,Export,Export Product share(%),28.47
Chile,Export,Export Product share(%),25.45
Chile,Export,Export Product share(%),0.32
Chile,Export,Export Product share(%),1.45
Chile,Export,Export Product share(%),43.66
Chile,Export,Export Product share(%),1.64
Chile,Export,Export Product share(%),0.92
Chile,Export,Export Product share(%),1.43
Chile,Export,Export Product share(%),10.2
Chile,Export,Export Product share(%),8.53
Chile,Import,Import Product share(%),31.15
Chile,Import,Import Product share(%),40.03
Chile,Import,Import Product share(%),17.1
Chile,Import,Import Product share(%),10.16
China,Import,Trade (US$ Mil)-Top 5 Import Partner,144434.51
China,Export,Trade (US$ Mil)-Top 5 Export Partner,69216.82
China,Import,Trade (US$ Mil)-Top 5 Import Partner,0
China,Export,Trade (US$ Mil)-Top 5 Export Partner,334290.81
China,Import,Trade (US$ Mil)-Top 5 Import Partner,0
China,Export,Trade (US$ Mil)-Top 5 Export Partner,135896.92
China,Import,Trade (US$ Mil)-Top 5 Import Partner,143092.95
China,Export,Trade (US$ Mil)-Top 5 Export Partner,101474.64
China,Import,Trade (US$ Mil)-Top 5 Import Partner,174563.83
China,Import,Trade (US$ Mil)-Top 5 Import Partner,144981
China,Export,Trade (US$ Mil)-Top 5 Export Partner,410804.88
China,Import,Trade (US$ Mil)-Top 5 Import Partner,150543.98
China,Export,Export(US$ Mil),17356.16
China,Export,Export(US$ Mil),1008282.1
China,Export,Export(US$ Mil),106122.32
China,Export,Export(US$ Mil),830749.89
China,Export,Export(US$ Mil),27921.86
China,Export,Export(US$ Mil),68354.95
China,Export,Export(US$ Mil),27946.01
China,Export,Export(US$ Mil),35114.86
China,Export,Export(US$ Mil),365603.11
China,Export,Export(US$ Mil),963640.05
China,Export,Export(US$ Mil),176783.6
China,Export,Export(US$ Mil),3829.81
China,Export,Export(US$ Mil),239490.8
China,Export,Export(US$ Mil),86518.99
China,Export,Export(US$ Mil),37932.25
China,Export,Export(US$ Mil),84478.01
China,Export,Export(US$ Mil),273644.63
China,Export,Export(US$ Mil),107338.98
China,Export,Export(US$ Mil),23005.93
China,Export,Export(US$ Mil),40308.97
China,Export,Exports (in US$ Mil),2281855.92
China,Import,Import(US$ Mil),708007.91
China,Import,Import(US$ Mil),204576.27
China,Import,Import(US$ Mil),316304.3
China,Import,Import(US$ Mil),366439.97
China,Import,Imports (in US$ Mil),1681670.82
China,Import,Partner share(%)-Top 5 Import Partner,8.59
China,Export,Partner share(%)-Top 5 Export Partner,3.03
China,Import,Partner share(%)-Top 5 Import Partner,0
China,Export,Partner share(%)-Top 5 Export Partner,14.65
China,Import,Partner share(%)-Top 5 Import Partner,0
China,Export,Partner share(%)-Top 5 Export Partner,5.96
China,Import,Partner share(%)-Top 5 Import Partner,8.51
China,Export,Partner share(%)-Top 5 Export Partner,4.45
China,Import,Partner share(%)-Top 5 Import Partner,10.38
China,Import,Partner share(%)-Top 5 Import Partner,8.62
China,Export,Partner share(%)-Top 5 Export Partner,18
China,Import,Partner share(%)-Top 5 Import Partner,8.95
China,Export,Export Product share(%),0.76
China,Export,Export Product share(%),44.19
China,Export,Export Product share(%),4.65
China,Export,Export Product share(%),36.41
China,Export,Export Product share(%),1.22
China,Export,Export Product share(%),3
China,Export,Export Product share(%),1.22
China,Export,Export Product share(%),1.54
China,Export,Export Product share(%),16.02
China,Export,Export Product share(%),42.23
China,Export,Export Product share(%),7.75
China,Export,Export Product share(%),0.17
China,Export,Export Product share(%),10.5
China,Export,Export Product share(%),3.79
China,Export,Export Product share(%),1.66
China,Export,Export Product share(%),3.7
China,Export,Export Product share(%),11.99
China,Export,Export Product share(%),4.7
China,Export,Export Product share(%),1.01
China,Export,Export Product share(%),1.77
China,Import,Import Product share(%),42.1
China,Import,Import Product share(%),12.17
China,Import,Import Product share(%),18.81
China,Import,Import Product share(%),21.79
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,2084.31
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,2263.72
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,10032.49
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,2267.45
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,3852.94
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,1489.8
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,2394.17
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,1581
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,10052.62
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,15583.37
Colombia,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Colombia,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Colombia,Export,Export(US$ Mil),276.44
Colombia,Export,Export(US$ Mil),1107.63
Colombia,Export,Export(US$ Mil),2206.15
Colombia,Export,Export(US$ Mil),7403.86
Colombia,Export,Export(US$ Mil),1342.94
Colombia,Export,Export(US$ Mil),41.28
Colombia,Export,Export(US$ Mil),18860.91
Colombia,Export,Export(US$ Mil),254.99
Colombia,Export,Export(US$ Mil),5795.21
Colombia,Export,Export(US$ Mil),885.48
Colombia,Export,Export(US$ Mil),1207.73
Colombia,Export,Export(US$ Mil),52.02
Colombia,Export,Export(US$ Mil),302.83
Colombia,Export,Export(US$ Mil),1499.51
Colombia,Export,Export(US$ Mil),21345.94
Colombia,Export,Export(US$ Mil),1628.1
Colombia,Export,Export(US$ Mil),801.62
Colombia,Export,Export(US$ Mil),542.83
Colombia,Export,Export(US$ Mil),5251.2
Colombia,Export,Export(US$ Mil),536.73
Colombia,Export,Exports (in US$ Mil),35690.77
Colombia,Import,Import(US$ Mil),16901.35
Colombia,Import,Import(US$ Mil),18315.18
Colombia,Import,Import(US$ Mil),14396.8
Colombia,Import,Import(US$ Mil),2966.08
Colombia,Import,Imports (in US$ Mil),54035.53
Colombia,Import,Partner share(%)-Top 5 Import Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,3.86
Colombia,Import,Partner share(%)-Top 5 Import Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,6.34
Colombia,Import,Partner share(%)-Top 5 Import Partner,18.57
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,4.2
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,7.13
Colombia,Export,Partner share(%)-Top 5 Export Partner,4.17
Colombia,Export,Partner share(%)-Top 5 Export Partner,6.71
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,4.43
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Export,Partner share(%)-Top 5 Export Partner,28.17
Colombia,Import,Partner share(%)-Top 5 Import Partner,28.84
Colombia,Export,Partner share(%)-Top 5 Export Partner,0
Colombia,Import,Partner share(%)-Top 5 Import Partner,0
Colombia,Export,Export Product share(%),0.77
Colombia,Export,Export Product share(%),3.1
Colombia,Export,Export Product share(%),6.18
Colombia,Export,Export Product share(%),20.74
Colombia,Export,Export Product share(%),3.76
Colombia,Export,Export Product share(%),0.12
Colombia,Export,Export Product share(%),52.85
Colombia,Export,Export Product share(%),0.71
Colombia,Export,Export Product share(%),16.24
Colombia,Export,Export Product share(%),2.48
Colombia,Export,Export Product share(%),3.38
Colombia,Export,Export Product share(%),0.15
Colombia,Export,Export Product share(%),0.85
Colombia,Export,Export Product share(%),4.2
Colombia,Export,Export Product share(%),59.81
Colombia,Export,Export Product share(%),4.56
Colombia,Export,Export Product share(%),2.25
Colombia,Export,Export Product share(%),1.52
Colombia,Export,Export Product share(%),14.71
Colombia,Export,Export Product share(%),1.5
Colombia,Import,Import Product share(%),31.28
Colombia,Import,Import Product share(%),33.89
Colombia,Import,Import Product share(%),26.64
Colombia,Import,Import Product share(%),5.49
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Export(US$ Mil),0
Comoros,Export,Exports (in US$ Mil),0
Comoros,Import,Import(US$ Mil),0
Comoros,Import,Import(US$ Mil),0
Comoros,Import,Import(US$ Mil),0
Comoros,Import,Import(US$ Mil),0
Comoros,Import,Imports (in US$ Mil),0
Comoros,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Comoros,Import,Partner share(%)-Top 5 Import Partner,0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Export,Export Product share(%),0
Comoros,Import,Import Product share(%),0
Comoros,Import,Import Product share(%),0
Comoros,Import,Import Product share(%),0
Comoros,Import,Import Product share(%),0
Comoros,Export,Partner share(%)-Top 5 Export Partner,0
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Costa Rica,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Costa Rica,Import,Trade (US$ Mil)-Top 5 Import Partner,1947.54
Costa Rica,Import,Trade (US$ Mil)-Top 5 Import Partner,0
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,523.86
Costa Rica,Import,Trade (US$ Mil)-Top 5 Import Partner,399.18
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,0
Costa Rica,Export,Trade (US$ Mil)-Top 5 Export Partner,0
